"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.RES:WEO(6.0.0)","LVA.NGDPDPC.A","OBS_VALUE","Latvia, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","613.21","990.424","1671.291","2096.127","2348.382","2597.492","2882.142","3053.208","3260.181","3480.782","3987.891","4892.173","6075.411","7259.743","9180.485","13338.82","15647.205","11909.596","11086.477","12933.575","13270.873","14407.0","15131.397","13265.841","13768.519","15066.124","17195.706","17241.515","17483.696","20181.834","20282.275","22615.109","23242.742","24374.291"
"IMF.RES:WEO(6.0.0)","LTU.NGDPDPC.A","OBS_VALUE","Lithuania, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","1857.7","2343.386","2841.471","3179.124","3126.106","3297.87","3532.166","4148.234","5505.057","6724.743","7861.04","9216.84","12306.172","15009.647","11884.94","11846.807","14266.787","14303.541","15661.051","16501.197","14302.653","14975.135","16880.448","19380.188","19731.247","20520.439","23945.755","25170.24","27684.698","29338.624","30835.023"
"IMF.RES:WEO(6.0.0)","LUX.NGDPDPC.A","OBS_VALUE","Luxembourg","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","33066.888","35346.49","39061.02","39483.057","43306.887","50705.085","49718.865","44202.559","45636.553","49341.225","48984.173","48718.906","53227.765","66160.476","77030.646","81728.362","91478.072","108344.425","121616.145","110249.419","112049.15","120526.246","113953.492","121422.921","125200.137","106710.076","107948.007","111211.579","118135.07","113830.259","117570.398","136190.492","125295.528","132563.659","138634.368","140940.549"
"IMF.RES:WEO(6.0.0)","MDV.NGDPDPC.A","OBS_VALUE","Maldives","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1091.55","1184.664","1343.012","1479.446","1591.14","1903.127","2107.605","2553.949","2658.803","2842.658","2967.253","2780.451","2952.215","3690.798","4238.046","3960.437","5268.793","6128.48","7337.951","7450.805","8086.697","8078.305","8719.582","9766.235","10787.471","11838.621","12435.588","13373.779","14762.266","15374.179","9803.066","13637.448","15782.056","16561.452","17371.777","18207.034"
"IMF.RES:WEO(6.0.0)","LSO.NGDPDPC.A","OBS_VALUE","Lesotho, Kingdom of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","391.983","452.08","505.038","494.606","512.036","549.606","524.624","551.041","508.557","501.75","493.333","414.027","457.662","670.897","852.696","922.416","916.563","930.798","868.532","1011.42","1222.197","1324.607","1261.443","1191.994","1250.627","1104.543","1099.146","1199.628","1215.317","1134.4","1014.795","1171.407","1077.065","1035.205","1067.071","1097.84"
"IMF.RES:WEO(6.0.0)","LBN.NGDPDPC.A","OBS_VALUE","Lebanon","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","779.344","1197.909","1461.022","1946.912","2311.748","2770.619","3178.874","3782.132","4082.32","4040.828","3938.847","3955.314","4236.269","4325.581","4625.239","4629.975","4665.929","5162.0","5957.729","7149.809","7695.22","7914.089","8500.137","8255.236","7665.322","7802.702","8172.768","8680.307","9225.506","8808.242","4410.402","3537.129","4508.052","4409.357","5282.154",""
"IMF.RES:WEO(6.0.0)","NPL.NGDPDPC.A","OBS_VALUE","Nepal","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","226.445","241.458","213.342","223.029","227.325","241.15","243.348","259.233","252.809","255.294","266.158","269.25","269.082","281.039","319.068","354.973","388.995","440.856","532.331","542.536","671.998","795.314","794.093","809.384","827.394","882.308","880.225","1027.965","1161.534","1185.682","1139.192","1229.474","1348.157","1323.982","1389.427","1457.911"
"IMF.RES:WEO(6.0.0)","KGZ.NGDPDPC.A","OBS_VALUE","Kyrgyz Republic","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","207.976","148.155","245.851","329.934","396.495","379.056","344.404","258.467","280.635","309.913","323.343","382.888","436.496","478.77","546.621","725.487","971.678","876.933","884.846","1131.471","1189.517","1295.225","1292.621","1132.843","1131.841","1254.51","1321.954","1466.956","1270.961","1390.9","1805.648","2191.134","2471.432","2746.617"
"IMF.RES:WEO(6.0.0)","MRT.NGDPDPC.A","OBS_VALUE","Mauritania, Islamic Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","898.741","1002.023","1026.904","852.513","872.712","912.587","904.326","854.319","812.206","773.412","673.361","641.849","634.588","711.709","796.923","963.498","1357.425","1425.466","1647.288","1475.591","1715.923","2012.828","1946.079","2072.492","1826.78","1668.065","1690.813","1758.542","1882.203","1945.05","2040.677","2152.336","2206.776","2403.679","2362.13","2477.849"
"IMF.RES:WEO(6.0.0)","MMR.NGDPDPC.A","OBS_VALUE","Myanmar","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","","","","114.024","140.445","166.487","151.664","145.739","185.465","223.046","249.937","278.334","363.535","515.259","620.27","760.064","1061.467","1154.567","1229.063","1035.597","1105.934","1125.44","1145.125","1264.652","1546.861","1221.675","1077.958","1135.452","1124.67","1113.793","1176.908"
"IMF.RES:WEO(6.0.0)","NRU.NGDPDPC.A","OBS_VALUE","Nauru, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","","","","","","","","","","3175.83","3101.592","3164.715","2681.118","3800.339","4977.588","5023.34","6820.978","10052.465","8475.003","8485.312","6380.417","7992.255","8550.692","10582.207","10567.406","10346.097","14303.427","12153.286","11865.657","12317.582","12727.025"
"IMF.RES:WEO(6.0.0)","NZL.NGDPDPC.A","OBS_VALUE","New Zealand","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","13425.022","12426.453","11750.76","12538.336","14612.26","16932.664","18506.076","18206.677","14889.47","15348.777","14021.862","13669.239","15706.932","20460.331","24849.116","27384.825","26220.228","31910.291","31817.533","28342.325","33479.362","38111.109","39758.041","42117.325","44318.136","38252.412","39453.17","42329.974","42787.233","42320.91","41396.932","48869.041","47840.725","48341.722","48310.25","46126.047"
"IMF.RES:WEO(6.0.0)","MNG.NGDPDPC.A","OBS_VALUE","Mongolia","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1288.653","1324.852","722.215","352.304","419.198","647.441","592.439","511.954","480.917","445.544","473.198","521.317","566.403","639.373","789.958","989.177","1321.606","1616.138","2109.269","1687.55","2602.373","3702.359","4281.33","4293.834","4081.015","3800.11","3575.095","3612.716","4078.182","4309.049","3965.097","4482.853","4959.141","5796.476","6653.641","7200.555"
"IMF.RES:WEO(6.0.0)","MEX.NGDPDPC.A","OBS_VALUE","Mexico","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","3640.26","4281.697","4873.452","5933.292","6086.828","4109.778","4597.153","5484.708","5759.186","6435.62","7467.739","7902.129","7934.694","7390.343","7806.561","8626.151","9456.912","10063.621","10438.499","8346.772","9632.818","10554.35","10631.077","11099.184","11272.395","9915.089","8999.57","9542.783","9970.967","10251.145","8744.029","10207.315","11283.919","13678.989","14006.661","12691.551"
"IMF.RES:WEO(6.0.0)","FSM.NGDPDPC.A","OBS_VALUE","Micronesia, Federated States of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","2097.493","2082.72","1949.608","2060.275","2064.784","2175.957","2250.77","2255.933","2288.972","2233.5","2340.705","2376.421","2421.552","2511.4","2678.277","2835.375","2975.425","3117.644","3022.055","3055.618","3036.299","3208.161","3563.883","3960.729","4011.106","3837.824","4080.611","4389.219","4689.882","4986.485","5290.934"
"IMF.RES:WEO(6.0.0)","MAR.NGDPDPC.A","OBS_VALUE","Morocco","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1351.48","1418.361","1453.799","1340.916","1482.245","1600.892","1745.452","1561.012","1644.073","1614.86","1486.875","1489.702","1573.475","1914.006","2163.48","2232.944","2427.109","2759.516","3189.2","3162.86","3134.698","3367.347","3224.712","3463.601","3527.712","3235.57","3235.218","3401.256","3615.592","3622.679","3375.438","3911.053","3571.091","3901.397","4157.081","4397.417"
"IMF.RES:WEO(6.0.0)","MUS.NGDPDPC.A","OBS_VALUE","Mauritius","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","2590.272","2819.084","3133.035","3191.192","3492.709","3954.762","4047.248","3753.498","3751.708","3911.109","4157.831","4081.162","4252.93","5072.811","5701.753","5590.468","5772.667","6663.186","8138.17","7416.659","8108.095","9320.873","9416.335","9766.77","10366.355","9507.999","9967.673","10844.145","11642.891","11407.849","9010.929","9086.524","10234.545","11188.06","11882.551","12332.319"
"IMF.RES:WEO(6.0.0)","MNE.NGDPDPC.A","OBS_VALUE","Montenegro","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11894.678","12663.889","13507.777"
"IMF.RES:WEO(6.0.0)","NAM.NGDPDPC.A","OBS_VALUE","Namibia","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1908.834","2025.611","2264.913","2099.215","2283.063","2499.33","2433.842","2464.783","2239.46","2179.338","2191.84","1945.166","1811.321","2610.82","3457.577","3747.882","3896.549","4354.324","4180.522","4323.868","5389.682","5841.94","6009.224","5472.955","5449.076","4888.059","4454.9","5210.902","5381.47","4798.261","3937.667","4476.585","4406.551","4235.653","4471.812","4661.351"
"IMF.RES:WEO(6.0.0)","MDA.NGDPDPC.A","OBS_VALUE","Moldova, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","290.058","373.927","389.592","485.354","572.302","653.525","575.974","398.41","448.062","505.784","569.109","680.272","894.061","1031.422","1179.323","1526.379","2102.942","1890.647","2428.106","2930.062","3031.129","3307.351","3276.874","2734.165","2825.817","3422.643","4121.047","4371.701","4361.472","5213.541","5650.372","6721.298","7480.091","8259.933"
"IMF.RES:WEO(6.0.0)","NLD.NGDPDPC.A","OBS_VALUE","Netherlands, The","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","21612.043","22088.922","24226.072","23389.286","24970.81","29393.998","29141.033","26852.99","28057.363","28440.146","26338.584","27055.556","29505.471","35960.302","40652.199","42225.811","45158.785","52182.448","58383.013","53257.987","51472.808","54814.546","50580.212","52680.978","53584.489","45904.668","46936.707","49640.48","54138.331","53755.165","53529.218","60380.434","59540.881","64829.341","68393.15","70479.563"
"IMF.RES:WEO(6.0.0)","PNG.NGDPDPC.A","OBS_VALUE","Papua New Guinea","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1265.882","1444.104","1546.581","1713.713","1834.984","1581.631","1639.773","1527.441","1138.365","1013.232","1007.517","862.099","814.701","995.275","1111.943","1269.526","1411.902","1576.159","1883.527","1833.09","2114.866","2479.19","2796.515","2659.914","2766.349","2466.511","2245.439","2343.574","2366.847","2314.745","2124.796","2216.458","2631.413","2502.025","2524.37","2564.698"
"IMF.RES:WEO(6.0.0)","POL.NGDPDPC.A","OBS_VALUE","Poland, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1634.153","2112.085","2322.905","2359.113","2701.144","3623.586","4078.924","4088.752","4473.073","4361.775","4499.122","5003.492","5221.833","5718.727","6715.106","8046.3","9065.1","11271.071","14052.295","11562.706","12574.314","13867.857","13087.206","13613.905","14263.456","12622.572","12455.033","13917.705","15658.061","15869.042","15963.102","18591.612","18859.803","22030.583","24810.444","26805.13"
"IMF.RES:WEO(6.0.0)","PLW.NGDPDPC.A","OBS_VALUE","Palau, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","","","","","","7818.076","8269.125","8368.74","7889.259","8423.945","9326.276","9766.04","10224.94","10580.881","9969.974","10173.161","10978.371","12320.357","12916.752","13954.591","16036.709","17182.471","16434.01","16341.841","15993.184","14697.775","13394.868","14073.471","15623.056","17405.886","18992.731"
"IMF.RES:WEO(6.0.0)","NOR.NGDPDPC.A","OBS_VALUE","Norway","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","28187.293","28514.498","30432.89","27880.632","29236.375","34790.001","37225.29","36561.409","34732.137","36300.553","38094.597","38553.843","43083.871","50161.513","57676.821","66924.047","74255.799","85276.992","97119.989","80115.693","87823.805","100815.931","101779.186","103214.973","97302.705","74568.136","70629.25","75940.152","82605.966","76303.704","68275.277","92955.249","108908.039","87276.15","86611.173","89693.652"
"IMF.RES:WEO(6.0.0)","SLE.NGDPDPC.A","OBS_VALUE","Sierra Leone","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","349.367","416.697","363.339","412.618","491.526","470.764","507.277","455.422","356.506","348.493","326.755","363.023","400.707","426.455","430.454","484.905","539.31","576.116","640.087","605.023","650.602","731.154","856.045","981.3","929.266","941.231","823.87","777.629","835.315","834.368","837.636","880.024","827.281","727.616","853.02","915.81"
"IMF.RES:WEO(6.0.0)","PER.NGDPDPC.A","OBS_VALUE","Peru","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1285.664","1511.937","1543.242","1469.214","1815.739","2119.375","2163.399","2238.263","2106.752","1872.791","1910.357","1910.299","1998.363","2147.735","2405.294","2677.739","3130.79","3633.714","4286.515","4279.172","5200.933","5928.493","6638.829","6920.082","6880.901","6436.053","6453.923","6992.244","7210.677","7251.682","6328.104","6849.342","7318.6","7929.864","8485.019","8814.375"
"IMF.RES:WEO(6.0.0)","PHL.NGDPDPC.A","OBS_VALUE","Philippines","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","828.821","830.407","946.762","949.733","1094.543","1237.311","1316.406","1279.835","988.487","1112.353","1087.287","1003.957","1050.297","1062.619","1137.068","1261.241","1470.825","1764.683","2011.634","1923.674","2237.157","2473.249","2721.252","2903.189","2995.504","3039.234","3107.646","3153.314","3279.519","3512.195","3312.739","3580.009","3644.792","3905.419","4078.977","4349.735"
"IMF.RES:WEO(6.0.0)","MKD.NGDPDPC.A","OBS_VALUE","North Macedonia, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","1263.863","1383.543","1824.418","2387.158","2348.109","1980.429","1888.755","1931.989","1878.237","1839.616","1974.061","2440.813","2810.198","3120.189","3439.886","4204.25","5027.419","4798.698","4837.184","5419.281","5052.953","5629.487","5933.37","5264.132","5605.436","5970.578","6719.639","6720.332","6672.521","7625.26","7619.429","8628.993","9169.273","9882.244"
"IMF.RES:WEO(6.0.0)","NIC.NGDPDPC.A","OBS_VALUE","Nicaragua","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","898.199","935.34","947.14","940.143","973.071","999.413","1030.74","1054.66","1011.904","1010.231","1077.784","1152.801","1224.724","1326.658","1498.88","1438.131","1499.068","1652.097","1728.147","1783.56","1909.424","2029.124","2091.463","2147.856","2010.903","1940.178","1924.714","2123.815","2310.001","2602.707","2845.715","3019.105"
"IMF.RES:WEO(6.0.0)","PRY.NGDPDPC.A","OBS_VALUE","Paraguay","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1231.683","1707.761","1704.644","1682.644","1781.938","2002.351","2112.359","2101.824","1910.322","1784.382","1752.278","1650.341","1376.627","1452.519","1796.383","1981.582","2451.914","3227.386","4406.598","3962.875","4758.418","5842.3","5687.191","6507.639","6701.172","5922.59","5817.053","6195.767","6301.804","5860.273","5402.468","6008.592","6243.548","6339.468","6387.512","6521.508"
"IMF.RES:WEO(6.0.0)","OMN.NGDPDPC.A","OBS_VALUE","Oman","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","7267.924","6806.242","7213.061","6995.28","7010.595","7284.846","7869.076","7983.97","6920.864","7554.515","9266.358","9088.213","9285.343","9792.637","11042.532","13563.457","15946.355","17716.421","25061.257","19235.875","21677.793","23518.573","24129.012","23328.489","23219.693","18924.97","17020.387","17731.849","19885.271","19069.329","17076.319","19458.594","22265.142","20498.607","20059.326","18966.341"
"IMF.RES:WEO(6.0.0)","NGA.NGDPDPC.A","OBS_VALUE","Nigeria","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","652.915","615.663","521.905","553.126","760.992","1224.938","1560.382","1655.818","1802.587","481.951","554.64","583.187","730.836","780.399","963.236","1221.651","1563.031","1819.97","2231.838","1959.866","2360.198","2579.419","2793.514","3038.21","3265.236","2728.913","2177.988","1968.62","2153.105","2361.203","2097.113","2086.431","2198.266","1637.468","824.021","806.841"
"IMF.RES:WEO(6.0.0)","PAK.NGDPDPC.A","OBS_VALUE","Pakistan","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","615.815","684.45","713.395","735.815","723.052","823.987","839.336","807.501","784.545","725.396","733.461","696.936","689.971","771.761","885.149","948.828","1032.277","1146.082","1228.232","1108.978","1137.985","1301.736","1377.776","1390.648","1423.889","1535.348","1566.625","1653.406","1698.034","1500.683","1376.512","1565.575","1651.323","1459.297","1581.174",""
"IMF.RES:WEO(6.0.0)","PAN.NGDPDPC.A","OBS_VALUE","Panama","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","2397.225","2580.386","2871.87","3071.246","3207.884","3212.815","3711.349","3929.349","4173.999","4286.698","4261.463","4244.106","4324.661","4469.688","4807.66","5146.047","5598.289","6350.183","7369.186","7806.732","8332.576","9653.933","11063.257","12273.18","13221.567","14102.156","14866.506","15731.102","16181.217","16526.419","13342.722","15540.795","17409.626","18725.739","19445.064","20079.624"
"IMF.RES:WEO(6.0.0)","STP.NGDPDPC.A","OBS_VALUE","São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1050.252","920.765","788.501","1033.02","1058.931","820.593","1050.097","700.969","541.273","568.499","550.516","505.213","552.891","647.954","692.685","809.407","839.546","885.101","1125.875","1173.498","1090.263","1274.447","1262.796","1439.109","1545.253","1335.729","1470.016","1594.356","1851.025","1953.567","2181.87","2370.311","2404.719","2949.403","3357.442","3569.43"
"IMF.RES:WEO(6.0.0)","SMR.NGDPDPC.A","OBS_VALUE","San Marino, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","","","","","","","","","","59313.405","61150.61","64498.508","72991.531","79110.201","67011.543","60426.235","57512.891","50336.185","51986.532","51234.869","43068.693","44308.666","45887.687","49477.281","48043.86","45640.984","54733.239","53875.751","58681.323","60263.243","59603.302"
"IMF.RES:WEO(6.0.0)","SEN.NGDPDPC.A","OBS_VALUE","Senegal","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","936.148","894.485","930.568","852.61","560.956","693.418","706.864","642.569","686.369","689.683","614.004","648.446","680.83","831.623","931.745","993.237","1027.786","1197.551","1403.795","1307.516","1272.622","1366.534","1318.614","1372.686","1397.017","1219.373","1269.553","1361.221","1458.73","1436.224","1465.244","1603.346","1569.896","1686.227","1762.642","1811.269"
"IMF.RES:WEO(6.0.0)","SGP.NGDPDPC.A","OBS_VALUE","Singapore","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","12763.342","14501.96","16136.244","18290.132","21552.408","24914.851","26232.869","26375.868","21829.278","21796.642","23852.834","21699.748","22159.833","23730.379","27608.075","29961.308","33768.446","39432.895","40008.577","38926.813","47236.672","53891.462","55547.546","56967.426","57564.802","55645.607","57005.574","61236.251","66881.623","65952.022","61410.094","80056.109","90299.091","85412.252","90674.044","92932.142"
"IMF.RES:WEO(6.0.0)","RUS.NGDPDPC.A","OBS_VALUE","Russian Federation","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","482.052","1321.758","1979.466","2263.019","2785.402","2932.106","1948.061","1424.158","1898.156","2250.194","2546.771","3190.618","4395.821","5697.629","7416.316","9757.464","12463.775","9160.09","11432.391","14310.213","15284.626","15913.343","13984.458","9231.589","8689.358","10665.28","11182.638","11465.343","10074.759","12423.263","15646.297","14079.116","14794.697","14257.845"
"IMF.RES:WEO(6.0.0)","WSM.NGDPDPC.A","OBS_VALUE","Samoa","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","","","","1655.952","1509.117","1552.03","1557.508","1638.535","1927.085","2341.911","2704.296","2850.163","3121.319","3733.905","3348.774","3658.418","3969.173","4088.771","4182.937","4153.039","4260.583","4325.408","4496.277","4390.958","4448.827","4308.015","4136.241","4032.375","4497.785","5070.481","5470.826"
"IMF.RES:WEO(6.0.0)","ROU.NGDPDPC.A","OBS_VALUE","Romania","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1641.855","1241.063","847.68","1147.325","1317.048","1563.117","1565.472","1571.689","1885.349","1600.881","1667.613","1800.966","2108.445","2672.061","3487.699","4608.801","5744.634","8273.885","10446.423","8540.592","8392.775","9547.264","8918.587","9482.448","10025.886","8951.798","9379.115","10717.275","12473.519","12962.103","13056.738","14935.34","15592.939","18412.783","20278.199","21421.047"
"IMF.RES:WEO(6.0.0)","SAU.NGDPDPC.A","OBS_VALUE","Saudi Arabia","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","8562.256","9143.234","9242.65","8740.725","8663.672","8957.496","9666.949","9858.984","8512.519","9144.592","10448.562","9898.29","9937.43","11027.928","12891.345","15943.431","17827.397","19196.07","23403.651","18836.967","22028.379","26966.305","28348.563","27290.188","27079.673","22453.58","21515.651","23081.196","28036.026","27892.842","23271.404","28396.104","34454.196","31676.444","30746.453","30098.871"
"IMF.RES:WEO(6.0.0)","SYC.NGDPDPC.A","OBS_VALUE","Seychelles","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","5302.844","5314.655","6128.346","6559.088","6555.429","6748.825","6583.091","7280.929","7715.784","7747.491","7578.829","7663.083","8431.923","8524.935","10176.659","11093.314","12014.418","12155.702","11480.433","9707.265","10805.099","11647.017","11999.897","14762.223","15189.845","15375.608","16721.449","17738.31","18602.985","19366.719","14235.574","15195.623","20403.958","21917.602","21531.871","21632.719"
"IMF.RES:WEO(6.0.0)","QAT.NGDPDPC.A","OBS_VALUE","Qatar","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","13150.172","11500.519","13038.976","11797.162","12009.396","13689.653","15143.479","18841.6","15421.783","19689.651","30461.311","28600.029","30701.131","35919.758","42548.115","54357.783","60591.776","65934.266","72484.634","53822.909","69796.138","96827.857","101933.117","99180.39","93054.141","66346.911","57965.377","59127.513","66421.617","63007.696","50962.499","65400.854","80385.391","69540.54","71583.128","71652.89"
"IMF.RES:WEO(6.0.0)","SRB.NGDPDPC.A","OBS_VALUE","Serbia, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","","","","","1709.912","1387.8","1819.149","2399.616","3158.41","3579.921","3782.247","4509.332","6112.693","7362.621","6413.124","5906.586","7085.467","6264.073","7040.423","6886.678","5820.322","5982.37","6548.037","7559.862","7755.633","8098.71","9632.308","10022.969","12281.506","13544.907","14173.812"
"IMF.RES:WEO(6.0.0)","PRI.NGDPDPC.A","OBS_VALUE","Puerto Rico","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","8675.576","9093.48","9687.443","10255.532","10942.949","11667.589","12305.024","12968.394","14430.159","15293.182","16192.127","18243.709","18972.77","19820.208","20988.989","21959.317","22935.951","23664.874","24898.335","25768.726","26435.742","27278.853","27944.742","28513.15","28981.343","29755.35","30585.55","31347.273","31549.375","32851.875","32643.179","33258.313","35489.75","36779.059","37928.3","38605.368"
"IMF.RES:WEO(6.0.0)","RWA.NGDPDPC.A","OBS_VALUE","Rwanda","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","417.717","298.957","317.043","325.858","223.451","245.276","268.93","345.662","338.306","284.166","266.055","248.99","242.338","257.7","277.634","334.612","368.709","442.334","545.574","585.04","612.395","674.982","730.16","728.38","749.262","758.805","753.905","783.54","797.182","836.313","803.463","854.124","1005.041","1061.641","1028.469","1042.998"
"IMF.RES:WEO(6.0.0)","PRT.NGDPDPC.A","OBS_VALUE","Portugal","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","7957.251","9026.309","10863.496","9547.652","9977.624","11787.326","12187.521","11594.778","12216.689","12487.675","11531.467","11734.855","12927.547","15793.822","18055.962","18790.508","19840.493","22813.754","24946.304","23126.079","22570.36","23224.224","20574.028","21642.244","22086.991","19173.726","19914.852","21352.268","23436.023","23192.2","22093.25","24618.869","24558.6","27394.2","28917.901","30002.01"
"IMF.RES:WEO(6.0.0)","LKA.NGDPDPC.A","OBS_VALUE","Sri Lanka","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","564.868","611.088","651.332","689.023","787.255","829.22","903.331","1003.944","1026.15","1025.7","1065.469","1017.154","1061.683","1162.71","1259.771","1477.595","1698.156","1928.714","2410.801","2472.242","2894.26","3320.074","3446.355","3737.366","3969.713","4057.742","4150.367","4401.055","4360.149","4082.694","3846.175","3999.337","3330.292","3698.382","4324.872",""
"IMF.RES:WEO(6.0.0)","SVK.NGDPDPC.A","OBS_VALUE","Slovak Republic","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","2605.685","2989.684","3760.786","4043.895","4096.882","4253.652","3873.18","3836.286","3975.697","4619.742","6300.499","8008.986","9103.865","10698.006","14378.805","18065.683","16581.061","16916.44","18486.537","17538.6","18321.733","18785.127","16451.197","16645.425","17651.93","19595.393","19421.472","19723.118","22102.032","21347.911","24489.184","25925.21","27130.257"
"IMF.RES:WEO(6.0.0)","SOM.NGDPDPC.A","OBS_VALUE","Somalia","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","437.51","481.924","514.688","531.556","558.643","606.778","563.115","602.186","583.956","624.408","653.449","683.343","735.391","766.013"
"IMF.RES:WEO(6.0.0)","KNA.NGDPDPC.A","OBS_VALUE","St. Kitts and Nevis","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","4998.399","5004.43","5507.856","5929.359","6541.204","6956.827","7324.702","8140.022","8375.993","8775.967","9374.415","10052.167","10461.324","10182.052","10959.449","11799.127","13858.979","14779.159","16627.284","16509.725","16591.416","17715.699","17356.19","18257.695","19740.121","19669.717","20546.639","21423.439","21619.854","22072.403","17488.664","16858.613","19123.726","20568.16","21726.255","21911.388"
"IMF.RES:WEO(6.0.0)","SSD.NGDPDPC.A","OBS_VALUE","South Sudan, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","","","","","","","","","","","","","","","","","1659.546","1041.463","1337.232","1316.271","1289.835","197.805","103.438","207.111","302.262","393.589","418.969","550.861","478.636","351.023","251.485"
"IMF.RES:WEO(6.0.0)","ESP.NGDPDPC.A","OBS_VALUE","Spain","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","13673.271","14675.641","15989.337","13389.752","13399.66","15452.589","16113.303","14770.651","15442.962","15747.58","14714.351","15299.106","16936.981","21334.669","24698.252","26251.002","28177.362","32339.713","35379.801","32158.985","30624.424","31767.697","28511.285","29297.451","29737.831","25986.986","26725.642","28326.416","30526.94","29664.183","27188.392","30792.106","30105.547","33325.44","35091.647","36192.363"
"IMF.RES:WEO(6.0.0)","SVN.NGDPDPC.A","OBS_VALUE","Slovenia, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","9646.107","8363.794","8474.175","10755.993","10792.457","10452.26","11123.988","11457.877","10193.539","10397.982","11666.411","14736.002","17125.36","18022.5","19613.552","23819.362","27609.896","24563.148","23367.241","24968.511","22474.535","23250.102","24029.664","20705.968","21450.814","23300.425","25987.659","25909.807","25451.13","29194.311","28462.153","32673.257","34117.175","35332.11"
