Date,NEER_120_AE,NEER_120_AF,NEER_120_AG,NEER_120_AL,NEER_120_AM,NEER_120_AN,NEER_120_AO,NEER_120_AR,NEER_120_AT,NEER_120_AU,NEER_120_AZ,NEER_120_BA,NEER_120_BB,NEER_120_BD,NEER_120_BE,NEER_120_BF,NEER_120_BG,NEER_120_BH,NEER_120_BI,NEER_120_BJ,NEER_120_BN,NEER_120_BO,NEER_120_BR,NEER_120_BS,NEER_120_BT,NEER_120_BW,NEER_120_BY,NEER_120_BZ,NEER_120_CA,NEER_120_CD,NEER_120_CF,NEER_120_CG,NEER_120_CH,NEER_120_CI,NEER_120_CL,NEER_120_CM,NEER_120_CN,NEER_120_CO,NEER_120_CR,NEER_120_CV,NEER_120_CY,NEER_120_CZ,NEER_120_DE,NEER_120_DJ,NEER_120_DK,NEER_120_DM,NEER_120_DO,NEER_120_DZ,NEER_120_EA12,NEER_120_EC,NEER_120_EE,NEER_120_EG,NEER_120_ES,NEER_120_ET,NEER_120_FI,NEER_120_FJ,NEER_120_FR,NEER_120_GA,NEER_120_GB,NEER_120_GD,NEER_120_GE,NEER_120_GH,NEER_120_GM,NEER_120_GN,NEER_120_GQ,NEER_120_GR,NEER_120_GT,NEER_120_GW,NEER_120_GY,NEER_120_HK,NEER_120_HN,NEER_120_HR,NEER_120_HT,NEER_120_HU,NEER_120_ID,NEER_120_IE,NEER_120_IL,NEER_120_IN,NEER_120_IQ,NEER_120_IR,NEER_120_IS,NEER_120_IT,NEER_120_JM,NEER_120_JO,NEER_120_JP,NEER_120_KE,NEER_120_KG,NEER_120_KH,NEER_120_KI,NEER_120_KM,NEER_120_KN,NEER_120_KR,NEER_120_KW,NEER_120_KZ,NEER_120_LA,NEER_120_LB,NEER_120_LC,NEER_120_LK,NEER_120_LR,NEER_120_LS,NEER_120_LT,NEER_120_LU,NEER_120_LV,NEER_120_LY,NEER_120_MA,NEER_120_MD,NEER_120_MG,NEER_120_MK,NEER_120_ML,NEER_120_MM,NEER_120_MN,NEER_120_MR,NEER_120_MT,NEER_120_MU,NEER_120_MV,NEER_120_MW,NEER_120_MX,NEER_120_MY,NEER_120_MZ,NEER_120_NA,NEER_120_NE,NEER_120_NG,NEER_120_NI,NEER_120_NL,NEER_120_NO,NEER_120_NP,NEER_120_NZ,NEER_120_OM,NEER_120_PA,NEER_120_PE,NEER_120_PG,NEER_120_PH,NEER_120_PK,NEER_120_PL,NEER_120_PT,NEER_120_PY,NEER_120_QA,NEER_120_RO,NEER_120_RU,NEER_120_RW,NEER_120_SA,NEER_120_SB,NEER_120_SC,NEER_120_SD,NEER_120_SE,NEER_120_SG,NEER_120_SI,NEER_120_SK,NEER_120_SL,NEER_120_SN,NEER_120_SQ,NEER_120_SR,NEER_120_ST,NEER_120_SV,NEER_120_SY,NEER_120_SZ,NEER_120_TD,NEER_120_TG,NEER_120_TH,NEER_120_TJ,NEER_120_TN,NEER_120_TO,NEER_120_TR,NEER_120_TT,NEER_120_TW,NEER_120_TZ,NEER_120_UA,NEER_120_UG,NEER_120_US,NEER_120_UY,NEER_120_UZ,NEER_120_VC,NEER_120_VE,NEER_120_VN,NEER_120_WS,NEER_120_YE,NEER_120_ZA,NEER_120_ZM
1993M11,90.26,94.61,106.14,77.49,"1,542.09",77.71,"1,779,806,583.56",147.22,81.94,71.98,"1,218.29",,93.61,158.36,78.36,125.74,"3,512.33",92.96,372.11,129.39,91.00,95.35,"1,689.55",97.62,107.95,158.79,,82.20,70.50,"1,306,438,503.25",157.52,141.13,78.46,127.43,85.34,146.00,115.34,178.83,288.20,86.49,71.56,63.43,75.61,86.61,79.58,82.74,247.78,238.92,62.99,927.24,77.42,141.96,85.74,150.49,65.52,99.84,76.78,164.55,73.79,94.67,"1,808.38","1,166.72",201.82,361.76,155.85,86.79,101.19,131.36,140.22,92.79,237.68,79.22,247.43,178.81,410.21,81.16,123.03,112.96,52.40,413.53,89.55,75.10,208.37,84.75,93.54,77.40,168.51,158.64,69.89,97.16,95.31,100.94,83.69,"1,105.01","1,148.27",81.89,94.81,209.74,135.24,192.74,49.98,84.18,65.59,351.61,83.30,179.23,446.49,94.11,131.94,,247.05,178.79,75.26,151.20,110.82,"2,185.62",331.34,120.78,343.69,166.09,131.65,466.82,235.14,80.80,79.70,116.39,71.23,91.20,78.36,100.94,244.17,137.03,185.45,125.06,86.21,109.16,98.35,"2,194.35","1,726.20",337.26,92.87,231.97,135.06,749.25,79.80,80.88,136.06,73.25,522.73,141.22,,"135,084.23","2,921.04",80.46,73.37,130.40,154.15,113.30,121.32,"11,047.70",126.86,141.90,"8,480.40",97.30,109.96,216.17,"3,622.97",129.71,81.10,237.46,,97.37,"1,506.20",137.96,105.96,"1,204.63",184.14,769.72
1993M12,90.83,95.51,106.75,77.13,409.97,78.44,"1,605,617,509.54",158.13,81.98,72.36,"1,202.80",,94.29,159.03,79.87,127.71,"3,420.03",93.46,376.07,131.19,91.03,98.81,"1,248.30",98.11,108.22,158.80,,82.71,70.03,"397,671,199.83",159.59,143.37,80.78,130.44,84.57,148.14,115.92,184.12,286.35,87.02,72.01,63.54,75.57,87.04,80.76,83.64,249.06,240.60,63.27,921.49,77.29,142.83,84.34,151.80,66.57,100.35,78.11,166.30,74.58,95.11,848.55,"1,086.40",202.75,363.95,157.95,86.89,103.13,133.24,139.24,93.18,229.06,80.51,244.81,179.45,411.95,82.13,122.53,113.56,52.72,405.57,89.68,74.61,198.02,85.10,92.21,78.54,172.38,161.75,70.58,98.11,95.72,101.38,84.23,909.64,"1,149.94",82.50,95.31,209.73,135.72,192.34,50.03,85.60,67.35,352.99,83.85,181.54,447.42,83.73,133.34,,247.51,179.68,75.59,151.61,111.27,"2,209.39",337.94,120.63,336.25,166.13,133.78,471.24,234.64,80.83,79.77,116.80,72.65,91.89,79.18,103.31,247.53,141.20,186.18,123.81,86.49,116.15,98.72,"2,068.34","1,683.69",336.73,93.29,232.67,135.02,754.52,79.15,81.07,133.11,73.54,522.66,143.17,,"136,680.10","2,835.74",80.73,74.02,130.94,155.54,115.37,121.66,"10,877.14",126.56,143.17,"8,141.40",96.73,111.10,209.40,"1,809.45",132.48,81.76,245.61,,97.91,"1,496.76",138.38,106.71,"1,214.15",185.27,566.86
1994M01,93.75,100.21,108.51,77.84,225.13,79.86,"1,490,111,132.01",174.09,82.35,77.53,"1,239.50",,95.69,164.33,80.53,71.46,"3,155.49",96.00,387.37,73.91,92.07,104.33,910.00,99.18,109.18,158.19,"71,965.01",84.08,71.97,"136,164,482.93",80.93,73.78,82.23,68.42,87.98,75.88,78.23,187.40,289.51,89.84,72.88,64.30,76.11,92.10,81.62,87.43,252.32,245.50,64.62,922.36,77.22,147.33,84.67,158.89,69.56,101.97,79.17,84.77,76.35,96.25,431.72,"1,091.43",219.82,385.53,79.44,87.35,104.14,71.79,142.45,101.99,230.23,80.21,242.65,180.61,425.09,84.32,124.65,116.96,55.92,425.66,90.39,76.29,195.71,87.46,95.83,81.58,180.40,155.66,75.10,65.72,96.76,107.15,86.70,716.27,"1,188.96",85.65,96.75,213.44,138.71,193.87,51.59,86.22,70.12,357.68,85.22,189.34,458.06,79.20,74.60,,256.56,187.10,76.45,153.66,112.91,"2,255.38",342.58,117.57,340.76,167.57,69.97,492.08,237.44,81.25,80.50,121.95,75.22,94.19,81.93,106.47,259.59,145.06,192.73,123.95,87.50,128.79,100.97,"1,737.80","1,559.75",342.44,96.15,236.15,136.35,798.15,83.65,83.61,131.68,74.30,545.14,74.30,,"1,409.99","2,617.71",82.31,77.03,132.34,80.89,62.46,125.42,"10,062.37",127.48,146.73,"8,133.98",97.02,118.05,210.46,"1,922.14",140.23,84.95,260.37,,100.47,"1,509.32",143.11,106.91,"1,275.93",189.53,460.74
1994M02,93.84,100.54,108.42,76.84,160.45,80.41,"1,276,688,149.80",187.62,82.66,79.55,"1,275.82",,96.08,164.20,81.67,71.89,"3,093.64",96.09,391.02,74.32,92.82,108.28,644.62,98.98,109.01,159.15,"61,122.06",84.38,70.69,"56,501,845.84",81.21,73.97,83.03,69.50,90.18,76.31,77.78,189.36,288.96,90.82,73.39,64.51,76.60,92.22,81.57,87.70,252.82,248.30,65.55,937.90,77.51,148.02,85.95,159.67,71.20,102.87,79.51,85.01,75.60,96.43,352.51,994.87,218.41,387.76,79.63,87.48,104.81,72.08,143.13,101.79,232.52,82.00,236.33,178.88,420.54,83.51,125.41,117.15,56.16,431.45,90.41,77.25,194.34,88.26,100.91,82.28,158.47,154.86,76.82,66.14,97.01,106.87,86.81,516.27,"1,186.02",86.08,96.93,214.66,137.46,191.63,52.10,87.24,72.56,363.22,85.62,183.92,461.19,77.07,74.97,,255.38,188.20,76.60,154.38,112.47,"1,729.77",342.82,114.66,338.32,166.60,70.49,495.87,236.15,81.46,80.19,121.92,76.21,93.98,81.44,107.96,261.25,144.37,191.79,122.23,87.76,137.20,100.59,"1,620.87","1,413.71",344.45,95.86,232.90,137.89,803.39,85.43,84.03,130.99,74.51,544.77,74.74,,"1,416.97","2,418.08",82.43,77.81,132.00,81.13,63.14,125.23,"9,408.92",126.52,148.10,"6,623.84",97.20,117.47,206.57,"1,982.81",149.05,85.23,272.13,,100.47,"1,495.37",142.08,106.97,"1,288.80",187.91,466.95
1994M03,93.57,100.95,107.26,76.34,107.23,81.09,"92,176,796.85",201.38,83.90,78.87,"1,295.34",,96.19,163.40,83.21,73.02,"2,429.27",95.93,394.66,75.73,92.73,112.07,460.78,98.72,108.83,159.41,"37,460.20",84.78,69.64,"39,299,940.20",82.35,75.26,83.99,71.38,91.59,77.64,77.66,191.47,288.88,91.99,74.42,64.80,78.35,91.90,82.61,87.66,253.25,246.35,67.36,923.50,79.28,147.57,86.69,159.70,71.58,103.13,80.83,86.06,75.66,96.40,238.71,988.38,217.22,386.93,81.12,88.53,106.16,73.52,142.58,101.61,228.21,84.85,234.72,176.94,417.43,83.76,125.39,116.89,55.98,433.89,90.97,77.72,193.35,88.35,101.88,83.98,143.74,155.04,76.66,67.30,97.04,107.08,86.36,384.67,"1,180.17",85.94,96.83,214.88,135.75,191.35,51.70,88.50,73.31,365.39,86.41,182.32,463.91,78.71,76.20,,251.88,190.15,77.17,155.60,111.22,"1,506.52",325.29,116.39,331.77,165.90,71.87,496.21,235.12,82.84,81.11,121.61,75.75,93.70,81.54,110.06,262.82,144.21,190.67,120.50,87.50,146.20,100.04,"1,501.89","1,311.31",346.47,95.48,231.92,138.90,804.98,85.67,84.01,131.56,74.88,542.12,76.01,,"1,421.13","2,369.67",82.82,78.10,132.14,82.29,64.35,125.23,"8,899.67",126.76,147.41,"5,671.01",98.12,117.34,206.87,"2,024.76",143.88,85.99,278.65,,99.87,"1,477.27",140.63,106.34,"1,294.19",187.29,440.34
1994M04,94.16,102.00,107.85,77.53,84.79,81.92,"574,406,263.22",219.02,84.18,79.67,419.57,,96.93,163.60,83.61,73.06,"2,105.31",96.58,398.23,75.69,93.69,117.23,319.73,98.83,108.99,159.56,"33,269.53",85.49,68.97,"21,535,027.46",82.27,74.95,84.03,72.10,95.44,77.80,77.93,192.69,289.95,93.45,75.06,65.15,78.80,92.55,82.70,88.19,254.63,183.70,68.66,920.92,79.46,149.13,87.94,157.41,72.75,103.54,80.71,85.90,75.70,96.88,109.48,"1,002.17",216.29,391.39,80.59,88.67,107.93,73.37,141.83,101.90,227.76,84.23,229.92,177.82,417.01,84.28,125.78,117.63,56.50,442.22,91.47,80.77,194.96,89.09,103.95,88.86,143.87,154.39,77.67,67.70,97.51,107.34,86.87,260.73,"1,186.87",87.01,97.34,215.75,136.04,184.71,51.47,88.75,74.22,370.10,86.98,179.55,466.14,80.37,76.32,,253.27,192.24,77.32,156.24,110.52,"1,564.72",319.83,117.85,331.32,162.42,72.02,502.42,234.76,83.14,81.26,122.02,75.52,94.23,81.95,111.78,266.44,144.45,191.67,119.22,88.28,159.10,100.26,"1,454.54","1,285.54",346.84,95.91,231.07,139.56,816.89,86.66,85.09,131.09,75.25,547.45,76.09,,"1,438.60","2,378.42",83.44,79.73,130.20,82.15,64.32,125.51,"8,833.96",129.80,147.57,"3,695.95",97.45,117.55,207.38,"2,089.81",154.25,86.95,290.49,,100.63,"1,466.46",140.48,105.85,"1,324.39",181.86,437.57
1994M05,93.68,102.13,106.80,77.60,69.14,82.31,"401,264,734.41",236.00,85.18,80.18,250.30,,96.86,162.82,84.80,74.11,"2,078.49",96.20,399.35,76.91,93.91,121.90,222.39,98.46,108.72,158.61,"28,205.66",85.52,69.02,"12,784,622.25",83.26,76.05,84.66,73.94,97.07,78.96,78.12,192.01,289.35,94.20,75.97,65.22,80.17,92.02,83.98,87.96,254.58,164.29,70.28,925.59,80.68,148.23,87.92,144.09,73.32,103.95,81.88,86.84,75.99,96.78,90.56,997.33,217.67,389.45,81.96,89.10,109.17,74.57,137.40,101.52,215.25,84.02,223.25,176.50,415.21,85.43,124.33,117.14,56.20,442.66,92.32,81.74,195.65,89.42,103.42,95.74,148.83,150.61,78.59,68.85,97.34,107.55,86.38,173.75,"1,181.42",86.56,97.13,214.35,134.67,182.18,51.12,89.67,74.42,369.70,87.61,178.94,267.18,81.95,77.25,,251.75,194.10,77.90,158.63,108.09,"1,502.18",324.22,120.53,328.36,160.15,73.24,501.97,233.07,84.37,82.37,121.44,77.01,93.91,82.08,112.69,267.88,146.65,190.41,117.10,88.45,172.01,99.57,"1,449.23","1,234.92",344.73,95.41,228.94,139.92,814.94,87.69,85.59,131.53,75.12,540.33,77.24,,"1,442.08","2,337.19",83.60,79.52,129.34,83.16,65.40,125.34,"8,570.62",127.95,147.02,"3,461.07",96.85,115.39,201.28,"1,977.14",158.65,86.87,301.40,,99.94,"1,269.04",139.66,106.36,"1,322.83",178.77,454.68
1994M06,93.13,101.91,105.94,79.46,68.82,82.47,"272,008,804.87",245.59,85.80,80.84,176.69,,96.67,162.11,85.47,74.90,"2,100.92",95.73,400.72,77.94,94.23,123.80,181.90,98.17,108.38,155.36,"23,280.22",85.50,68.83,"11,578,244.01",84.14,77.08,86.27,75.28,98.84,79.91,77.94,195.41,287.76,94.39,76.57,65.25,81.03,91.53,84.70,87.67,254.39,158.75,71.15,922.22,81.82,147.38,88.63,141.40,72.68,104.26,82.88,87.65,76.47,96.53,98.96,988.05,218.61,387.48,83.16,88.38,109.59,75.54,134.61,101.10,213.34,84.53,224.35,174.43,412.24,86.17,122.37,116.61,55.94,441.78,92.72,81.16,194.99,89.63,104.19,98.56,162.03,151.42,79.35,69.63,97.21,107.23,85.98,149.18,"1,175.43",86.14,96.84,212.31,133.40,182.22,50.89,90.17,74.81,369.79,87.94,178.67,259.19,83.08,78.07,,252.21,194.08,78.31,159.48,105.69,"1,445.15",319.45,121.34,319.77,159.43,74.22,500.39,231.01,85.24,83.11,120.79,77.56,93.37,81.88,113.25,268.80,146.47,189.22,115.30,88.97,179.12,98.91,"1,427.98","1,181.40",344.97,94.83,227.04,140.47,810.99,85.92,86.09,131.91,75.05,531.27,78.16,,"1,439.40","2,218.21",83.65,79.09,129.31,84.03,66.31,125.07,"8,300.83",128.04,147.51,"3,644.32",97.34,114.00,196.22,"1,604.26",157.81,86.85,303.84,,99.23,"1,136.11",138.67,106.43,"1,315.10",178.13,451.29
1994M07,91.81,100.64,103.82,82.27,69.13,82.28,"197,328,024.92",249.16,86.86,79.88,152.74,,95.85,160.09,86.77,75.76,"2,079.17",94.47,403.41,79.33,94.27,124.67,160.88,97.14,107.55,152.44,"22,501.57",84.93,68.55,"5,660,161.29",85.06,78.44,87.67,76.64,98.44,80.96,76.91,197.30,283.66,95.96,77.30,65.30,82.51,90.23,85.96,86.61,252.66,154.17,72.80,906.58,83.32,144.93,89.98,141.07,74.55,104.52,83.93,88.61,75.96,95.84,93.51,953.45,218.65,381.56,84.86,89.46,110.59,76.69,133.14,99.96,200.95,86.15,212.29,173.31,404.88,86.43,121.48,115.02,55.07,434.62,93.18,80.84,193.95,88.90,107.79,97.68,168.46,150.84,78.48,70.85,96.52,105.98,84.77,138.90,"1,159.27",84.74,95.97,210.98,130.26,179.45,49.97,91.22,75.23,370.16,88.22,177.02,241.08,85.23,79.16,,250.36,188.32,78.66,160.92,103.19,"1,414.64",314.28,119.51,305.72,156.57,75.39,493.52,227.42,86.63,84.05,119.54,77.68,91.90,80.69,112.06,267.62,147.14,187.04,112.96,90.56,182.46,97.35,"1,382.08","1,124.08",346.70,93.39,223.25,141.71,801.12,84.60,85.86,133.47,74.71,522.51,79.27,,"1,367.17","1,878.57",83.33,77.94,127.87,85.24,67.52,123.89,"7,967.13",128.41,147.42,"3,658.39",97.08,113.95,196.25,"1,358.84",155.15,85.88,300.34,"7,618.00",97.41,967.03,136.00,105.14,"1,298.26",173.68,447.83
1994M08,91.83,100.85,103.92,86.30,67.59,82.66,"153,740,816.53",247.17,87.24,80.51,136.82,,95.86,160.04,87.14,76.09,"2,043.17",94.51,402.77,79.49,94.73,123.79,167.08,97.28,107.55,152.43,"16,714.09",84.95,68.79,"3,616,498.57",85.32,78.68,88.19,76.83,98.51,81.22,77.51,198.29,281.55,95.95,77.50,65.45,82.96,90.25,85.71,86.57,252.62,153.62,72.96,887.74,83.63,145.26,89.67,141.87,75.55,104.29,84.29,88.84,75.83,95.88,52.79,938.86,217.55,381.54,85.20,89.66,110.24,76.87,133.49,99.83,197.24,86.73,171.93,162.48,403.76,86.21,121.18,115.06,55.19,436.05,93.10,79.87,194.22,88.37,106.11,98.19,181.20,148.29,79.09,70.83,96.55,106.29,84.45,137.32,"1,160.17",85.04,96.00,210.03,130.37,182.74,50.17,91.57,75.38,370.28,88.28,174.51,230.28,87.07,79.29,,249.55,186.84,78.74,160.05,102.65,"1,403.24",315.98,120.92,295.79,158.69,75.62,493.34,225.44,86.85,84.08,119.37,77.79,92.02,80.95,110.43,266.77,148.11,187.08,111.37,91.48,180.84,97.44,"1,385.08","1,073.24",344.30,93.47,222.53,141.47,481.26,84.88,86.45,134.16,75.03,516.28,79.54,,"1,347.50","1,726.01",83.39,78.12,129.23,85.43,67.78,123.77,"7,713.69",128.98,148.42,"3,583.65",96.88,115.10,195.49,"1,321.74",162.57,85.80,290.86,"6,332.90",97.44,"1,020.27",136.04,104.66,"1,299.94",176.99,448.47
1994M09,91.35,100.67,103.41,88.57,63.80,82.43,"124,192,008.68",244.47,87.41,80.14,125.19,,95.44,159.23,87.26,76.49,"1,830.56",94.06,401.76,79.93,95.06,122.60,173.08,96.90,107.23,152.45,"15,558.34",84.83,69.86,"2,374,413.34",85.66,79.08,89.34,77.18,99.04,81.59,77.59,193.80,278.46,95.06,77.88,65.40,83.17,89.77,85.99,86.23,246.19,148.59,73.42,879.08,83.58,144.80,89.77,141.76,77.75,104.50,84.68,89.13,76.33,95.58,33.44,926.94,215.63,380.23,85.74,89.59,107.71,77.31,132.96,99.20,192.29,86.97,185.52,160.76,400.03,86.74,121.10,114.55,55.06,436.01,93.23,80.15,193.63,87.97,106.71,105.03,179.01,145.47,78.76,71.08,96.33,106.10,84.12,136.13,"1,151.78",84.83,95.67,208.84,129.44,184.34,50.22,91.62,75.88,315.06,88.38,173.17,230.30,89.18,79.64,,251.17,184.98,78.88,158.76,102.41,"1,213.92",313.49,120.71,288.79,159.16,76.04,490.46,223.21,87.09,83.94,118.65,77.56,91.51,80.67,108.45,242.35,149.56,185.80,109.50,91.71,178.51,96.82,"1,346.63",965.57,342.78,92.95,221.03,141.70,448.66,86.51,86.86,133.76,75.02,507.81,79.97,,"1,332.06","1,694.68",83.03,78.06,129.81,85.87,68.23,123.24,"7,089.49",129.01,147.90,"3,332.67",96.33,115.34,190.18,"1,089.68",160.13,85.16,268.92,"5,159.71",96.87,"1,018.30",135.09,104.60,"1,297.42",177.94,446.72
1994M10,90.63,100.68,102.22,85.59,60.27,81.64,"78,843,985.19",242.05,87.92,79.24,82.29,,94.76,158.18,87.99,77.32,"1,747.39",93.46,399.55,80.82,95.12,122.00,176.00,96.43,106.82,151.95,"12,504.73",84.58,69.87,"1,940,879.43",86.20,79.87,90.10,77.92,99.07,82.29,77.40,190.58,274.54,92.99,78.64,65.40,84.09,89.05,87.00,85.78,243.80,141.88,74.48,869.86,84.11,143.82,90.25,139.50,82.11,104.74,85.22,89.70,77.49,95.08,37.01,900.26,213.10,379.57,86.71,89.82,107.90,78.11,131.00,98.52,191.83,87.92,236.10,159.93,396.70,87.99,120.40,113.95,55.05,436.77,93.11,80.17,192.97,87.75,106.53,127.16,185.14,141.59,78.06,71.56,96.06,105.89,83.58,138.28,"1,145.46",84.25,95.10,207.92,128.05,184.66,50.38,92.20,77.06,260.32,88.66,175.22,232.05,90.08,80.26,,253.45,185.66,79.23,158.74,102.47,834.27,311.18,119.94,283.40,158.33,76.81,486.55,220.63,87.76,84.84,117.77,77.87,90.77,80.34,108.91,217.51,151.83,184.57,107.84,91.92,176.45,95.97,"1,312.05",758.22,337.62,92.23,218.99,142.49,438.82,88.52,87.15,134.18,75.01,501.64,80.78,,"1,065.63","1,656.86",82.73,77.89,129.82,86.60,69.11,122.62,"5,673.02",128.94,147.08,"3,216.08",96.30,115.07,186.38,623.67,154.59,84.61,267.13,"3,603.48",95.85,"1,013.30",134.13,104.85,"1,290.87",177.11,445.25
1994M11,91.20,101.21,103.15,82.95,54.98,81.94,"56,603,031.17",242.92,87.83,81.18,61.69,,95.17,158.96,87.75,76.91,"1,748.33",94.01,400.03,80.05,95.82,121.83,177.82,96.92,107.00,152.53,"10,211.15",84.87,69.24,"1,646,057.95",85.64,79.18,88.86,77.40,99.25,81.77,77.78,193.59,272.23,92.98,78.60,65.89,83.84,89.67,86.87,86.28,244.63,140.76,73.72,863.76,83.47,144.96,89.71,132.55,82.29,105.12,84.69,89.20,77.40,95.38,45.95,880.87,214.98,382.48,85.81,89.36,110.94,77.41,131.68,98.75,190.04,89.00,233.40,159.53,396.73,87.48,121.36,114.62,55.70,441.41,93.29,79.15,193.62,88.09,107.36,124.70,189.33,142.24,79.56,71.05,96.49,106.44,86.25,134.75,"1,151.99",85.33,95.49,209.06,128.88,185.83,51.18,92.11,78.11,262.61,88.72,177.56,230.75,89.49,79.74,,253.43,185.67,79.10,156.81,103.48,668.61,309.31,119.99,281.11,159.74,76.22,490.50,219.23,87.51,84.31,118.15,79.37,91.27,80.54,111.89,216.07,159.22,185.49,107.08,91.88,176.37,96.51,"1,327.85",717.98,339.19,92.69,218.54,143.21,437.99,88.37,87.78,133.81,75.55,499.64,80.28,,682.90,"1,573.14",82.90,78.67,130.68,85.95,68.58,122.71,"5,583.75",129.19,148.60,"3,124.14",96.65,114.94,187.00,306.43,155.91,85.09,269.10,"3,359.08",96.69,"1,013.82",134.42,105.19,"1,300.66",179.29,446.62
1994M12,92.34,102.50,104.88,81.56,54.66,83.23,"43,813,676.72",246.24,87.78,84.20,50.00,,96.16,160.68,87.68,76.67,"1,776.37",95.19,400.74,79.24,96.71,122.31,178.40,97.94,107.62,152.74,"8,735.06",86.15,68.62,"1,509,312.81",85.26,78.54,88.17,77.01,103.52,81.37,79.07,196.47,272.87,92.93,78.49,66.18,83.55,90.80,86.47,87.21,247.01,139.93,72.95,875.26,84.24,147.40,88.83,134.78,81.61,105.45,84.35,88.79,77.20,96.11,60.14,874.54,216.28,388.22,84.93,88.88,112.73,76.93,133.14,99.55,187.34,89.16,240.15,158.91,399.70,87.22,122.48,116.18,56.72,450.69,93.17,78.16,195.39,88.42,105.85,121.69,193.14,146.72,82.15,71.02,97.35,108.28,84.30,132.09,"1,165.41",87.24,96.38,209.58,130.73,185.21,52.42,92.18,78.78,264.31,88.69,180.69,226.00,89.16,79.64,,254.54,183.26,78.89,156.16,104.75,669.13,272.04,121.09,282.15,160.32,75.71,497.53,219.96,87.31,84.20,118.95,82.02,92.50,81.67,116.50,215.35,161.73,187.20,106.19,91.49,178.70,97.80,"1,342.73",677.13,340.30,93.83,219.38,143.35,421.29,87.98,88.80,132.87,76.14,499.94,79.86,,593.57,"1,285.33",84.14,79.96,130.91,85.30,68.06,123.49,"5,331.00",129.14,151.15,"3,086.30",97.95,115.37,190.54,273.24,156.99,87.46,269.77,"3,145.77",98.18,"1,026.21",135.91,105.67,"1,317.31",180.05,443.65
1995M01,91.89,115.12,103.84,80.68,56.14,85.11,"14,434,806.49",247.43,89.09,83.08,45.39,,96.22,160.28,88.98,77.80,"1,727.46",94.98,402.93,80.52,97.24,122.67,179.80,97.88,107.42,152.84,"7,503.21",87.74,67.91,"1,426,656.38",86.35,79.74,90.14,78.25,103.52,82.50,79.54,195.06,273.16,93.54,79.48,66.41,85.27,90.30,87.47,87.04,248.52,139.47,74.61,866.17,85.95,146.76,87.72,133.97,83.12,105.78,85.58,89.78,77.32,96.10,66.61,861.09,214.44,386.62,86.63,89.81,113.16,78.58,132.80,99.25,187.32,90.49,239.47,157.29,397.97,87.85,122.79,116.00,56.49,450.43,93.70,78.71,196.46,88.64,106.33,123.20,195.91,146.19,81.35,72.92,97.51,108.63,84.21,130.74,"1,160.36",86.78,96.32,207.69,114.83,187.29,52.36,93.19,79.59,264.71,89.34,179.81,216.22,90.07,81.70,,256.48,183.62,79.71,157.51,104.54,680.51,193.69,121.50,273.04,160.32,76.97,494.19,220.76,88.68,85.39,118.25,82.56,92.13,82.07,114.34,214.75,158.54,186.30,104.77,92.45,177.06,97.39,"1,327.98",597.50,340.54,93.45,218.32,144.20,409.95,87.82,89.52,133.98,76.38,489.42,81.02,,608.29,965.40,85.36,79.92,131.42,86.48,69.26,123.46,"4,835.87",129.36,150.59,"2,855.14",99.46,115.70,186.94,279.27,156.79,90.78,261.33,"3,207.36",97.57,"1,040.45",135.28,106.06,"1,315.70",180.18,436.88
1995M02,91.57,114.99,102.98,81.43,56.40,85.03,"13,444,536.42",245.81,89.99,80.56,40.10,,96.01,159.75,90.15,78.30,"1,734.23",94.70,405.75,81.15,97.02,122.28,180.69,97.66,107.21,153.05,"7,705.32",87.71,68.47,"1,363,624.18",86.70,80.46,90.66,78.79,101.70,83.00,79.31,193.90,269.33,93.96,80.03,66.69,86.61,89.97,88.33,86.74,248.04,136.33,75.56,849.13,87.12,146.25,88.49,134.35,84.47,105.67,86.05,90.22,76.61,95.95,66.25,850.38,214.30,385.08,87.37,90.15,113.58,79.12,132.87,99.15,189.18,91.52,238.61,155.46,395.30,87.70,122.40,115.66,56.45,451.09,94.96,77.64,196.23,88.46,107.80,122.87,198.59,145.70,79.17,73.58,97.37,108.24,84.04,126.39,"1,155.50",86.54,96.13,206.62,115.06,185.98,52.37,94.22,80.48,265.91,89.59,178.78,204.00,91.62,82.28,,250.30,182.35,80.11,158.35,104.19,679.19,187.46,121.21,264.51,159.25,77.51,494.80,218.66,89.88,86.10,117.27,81.82,91.79,81.74,113.17,214.86,155.31,185.41,103.47,93.03,174.99,97.00,"1,304.64",533.37,341.44,93.09,217.64,145.36,402.51,88.15,89.15,135.38,76.58,472.56,81.57,,608.78,"1,053.53",85.37,79.84,130.92,87.01,69.86,123.19,"4,415.14",129.65,149.28,"2,776.59",98.98,115.12,183.80,253.60,156.17,90.64,260.43,"3,258.11",97.01,"1,039.67",134.53,106.32,"1,312.67",178.47,390.90
